customer_id,first_name,last_name,email,phone,join_date,loyalty_points_balance,last_transaction_date,status
CUST009269,Karan,Roy,karan.roy9269@example.com,,2022-03-16,43,2025-06-12,ACTIVE
CUST009270,Sunita,Sharma,sunita.sharma9270@example.com,9149431645,2018-03-13,173,2023-04-06,ACTIVE
CUST009271,Suresh,Mehra,suresh.mehra9271@example.com,9142379905,2016-11-08,9,2024-09-13,ACTIVE
CUST009272,Rohan,Verma,,9107643022,2020-12-31,17,2024-07-05,ACTIVE
CUST009273,Kavita,Joshi,kavita.joshi9273@example.com,9422303672,2024-11-19,135,2025-05-20,ACTIVE
CUST009274,Swapna,Iyer,swapna.iyer9274@example.com,,2019-03-16,295,2024-12-29,ACTIVE
CUST009275,Rahul,Mehra,rahul.mehra9275@example.com,9448291608,2016-08-30,194,2024-11-05,ACTIVE
CUST009276,Karan,Bose,karan.bose9276@example.com,9970909043,2016-05-12,127,2023-05-25,ACTIVE
CUST009277,Priya,Malhotra,,,2018-02-04,12,2022-09-02,INACTIVE
CUST009278,Kavita,Sharma,kavita.sharma9278@example.com,,2021-11-12,517,2024-09-12,ACTIVE
CUST009279,Anita,Malhotra,anita.malhotra9279@example.com,9727289043,2025-11-03,71,2025-01-01,INACTIVE
CUST009280,Asha,Gupta,invalid-email,9091550552,2018-01-25,308,2024-09-11,ACTIVE
CUST009281,Vishal,Desai,vishal.desai9281@example.com,9132728659,2017-03-08,27,2023-05-14,ACTIVE
CUST009282,Amit,Gupta,amit.gupta9282@example.com,9464446115,2023-04-17,20,2024-04-13,GUEST
CUST009283,Priya,Chatterjee,priya.chatterjee9283@example.com,9891026599,2020-12-06,179,2024-02-26,ACTIVE
CUST009284,Asha,Sharma,asha.sharma9284@example.com,9794347124,2024-12-29,42,2023-08-15,ACTIVE
CUST009285,Kavita,Malhotra,kavita.malhotra9285@example.com,,2020-01-11,48,2023-09-27,ACTIVE
CUST009286,Rohan,Patel,rohan.patel9286@example.com,9371712419,2022-11-25,14,2022-10-07,ACTIVE
CUST009287,Priya,Kumar,priya.kumar9287@example.com,,2018-04-23,189,2023-03-28,ACTIVE
CUST009288,Ravi,Mehra,ravi.mehra9288@example.com,9055246300,2025-10-14,87,2025-03-20,ACTIVE
CUST009289,Amit,Gupta,amit.gupta9289@example.com,9198250836,2019-07-22,34,2024-02-18,GUEST
CUST009290,Meera,,meera.x9290@example.com,9723355223,2016-12-17,88,2025-09-14,SUSPECT
CUST009291,Amit,Patel,amit.patel9291@example.com,9616071233,2017-04-19,34,2025-09-06,ACTIVE
CUST009292,Neha,Patel,neha.patel9292@example.com,9531859613,2016-07-12,146,2025-10-16,ACTIVE
CUST009293,Sunita,Verma,sunita.verma9293@example.com,9190047802,2016-01-25,15,2024-03-01,ACTIVE
CUST009294,Anita,Roy,,9334419196,2019-09-27,44,2024-03-24,ACTIVE
CUST009295,Anita,Chatterjee,anita.chatterjee9295@example.com,9185700536,2021-03-21,293,2023-02-02,ACTIVE
CUST009296,Swapna,Gupta,swapna.gupta9296@example.com,9784898825,2016-01-14,155,2025-09-15,ACTIVE
CUST009297,Vishal,Iyer,vishal.iyer9297@example.com,9232704214,2022-09-12,206,2023-08-18,SUSPECT
CUST009298,Rohan,Patel,rohan.patel9298@example.com,9752653779,2017-09-25,37,2023-05-07,ACTIVE
CUST009299,Meera,Bose,meera.bose9299@example.com,9739027088,2017-03-23,102,2023-06-23,ACTIVE
CUST009300,Anita,Mehra,anita.mehra9300@example.com,9909208174,2018-09-18,6,2023-08-03,ACTIVE
CUST009301,Vishal,Gupta,vishal.gupta9301@example.com,9627928202,2023-07-14,104,2023-09-20,ACTIVE
CUST009302,Karan,Sharma,karan.sharma9302@example.com,9407595067,2025-08-04,25,2023-10-19,ACTIVE
CUST009303,Anita,Kumar,anita.kumar9303@example.com,9904635537,2016-10-06,19,2023-05-25,ACTIVE
CUST009304,Ravi,Iyer,ravi.iyer9304@example.com,9891280249,2025-06-05,42,2023-09-20,ACTIVE
CUST009305,Kavita,Khan,kavita.khan9305@example.com,9121257103,2017-06-06,101,2023-07-06,VIP
CUST009306,Suresh,Sharma,suresh.sharma9306@example.com,9178090625,2019-03-30,7,2024-04-10,ACTIVE
CUST009307,Vishal,Sharma,vishal.sharma9307@example.com,9742141845,2023-04-29,49,2025-05-11,ACTIVE
CUST009308,Karan,Iyer,karan.iyer9308@example.com,9629881570,2018-05-13,29,2023-04-19,ACTIVE
CUST009309,Priya,Joshi,priya.joshi9309@example.com,9135976999,2025-02-16,123,2023-11-13,ACTIVE
CUST009310,Asha,Verma,asha.verma9310@example.com,9479550082,2023-11-18,210,2024-04-11,ACTIVE
CUST009311,Neha,Sharma,neha.sharma9311@example.com,9671997141,2024-04-11,48,2025-04-22,ACTIVE
CUST009312,Neha,Malhotra,neha.malhotra9312@example.com,9945858291,2017-08-28,55,2025-02-24,ACTIVE
CUST009313,Karan,Bose,karan.bose9313@example.com,9593191945,2018-01-12,220,2025-08-10,INACTIVE
CUST009314,Ravi,Chatterjee,ravi.chatterjee9314@example.com,9636864681,2020-02-08,4,2025-08-26,ACTIVE
CUST009315,Priya,Gupta,priya.gupta9315@example.com,9418573397,2023-12-19,127,2024-03-14,VIP
CUST009316,Sunita,Bose,sunita.bose9316@example.com,9137071960,2018-12-02,309,2023-09-10,ACTIVE
CUST009317,Sunita,Sharma,sunita.sharma9317@example.com,9246902211,2019-08-20,68,2024-11-04,ACTIVE
CUST009318,Anita,Iyer,anita.iyer9318@example.com,9864711966,2016-06-18,7,2023-03-22,GUEST
CUST009319,Rahul,Chatterjee,rahul.chatterjee9319@example.com,9366025681,2016-01-09,59,2025-08-23,GUEST
CUST009320,Meera,Joshi,meera.joshi9320@example.com,9724027565,2025-05-13,76,2023-08-19,INACTIVE
CUST009321,Asha,Kumar,asha.kumar9321@example.com,9373448095,2023-06-05,23,2025-11-07,ACTIVE
CUST009322,Ravi,Joshi,ravi.joshi9322@example.com,9402307193,2017-04-10,85,2023-08-01,INACTIVE
CUST009323,Rahul,Sharma,rahul.sharma9323@example.com,9932990810,2016-09-25,16,2025-08-15,ACTIVE
CUST009324,Swapna,Bose,swapna.bose9324@example.com,9152956781,2022-02-02,24,,ACTIVE
CUST009325,Karan,Sharma,karan.sharma9325@example.com,9808714667,2016-08-26,251,,ACTIVE
CUST009326,Priya,Gupta,priya.gupta9326@example.com,9453683779,2020-11-29,1,2024-04-20,ACTIVE
CUST009327,Sunita,Malhotra,sunita.malhotra9327@example.com,9218981930,2024-01-07,148,2025-06-27,ACTIVE
CUST009328,Ravi,Mehra,ravi.mehra9328@example.com,9894762399,2021-05-31,84,,ACTIVE
CUST009329,Anita,Singh,anita.singh9329@example.com,9649887255,2025-05-30,14,2024-09-03,ACTIVE
CUST009330,Suresh,Kumar,suresh.kumar9330@example.com,9801648528,2021-05-27,486,2023-05-29,ACTIVE
CUST009331,Asha,Chatterjee,asha.chatterjee9331@example.com,9571981837,2019-12-07,31,2025-09-02,ACTIVE
CUST009332,Karan,Mehra,karan.mehra9332@example.com,9588938896,2021-09-09,21,2024-07-05,VIP
CUST009333,Sunita,Iyer,sunita.iyer9333@example.com,9987223521,2024-10-17,28,,ACTIVE
CUST009334,Anita,Verma,anita.verma9334@example.com,9600791448,2020-02-20,64,2024-09-13,ACTIVE
CUST009335,Anita,Khan,anita.khan9335@example.com,9631752587,2016-02-22,110,2023-03-03,ACTIVE
CUST009336,Swapna,Iyer,swapna.iyer9336@example.com,9300605590,2020-02-05,48,2023-07-15,ACTIVE
CUST009337,Rohan,Kumar,rohan.kumar9337@example.com,9346090474,2023-05-27,88,2022-12-23,NEW
CUST009338,Meera,Mehra,,9618673941,2016-10-19,141,2023-09-26,NEW
CUST009339,,Mehra,user.mehra9339@example.com,9218923612,2021-08-05,41,2025-08-11,INACTIVE
CUST009340,Swapna,Verma,swapna.verma9340@example.com,9581820126,2023-12-19,231,2025-06-22,ACTIVE
CUST009341,Ravi,Gupta,ravi.gupta9341@example.com,9975784313,2018-01-05,300,2024-05-25,ACTIVE
CUST009342,Karan,Roy,karan.roy9342@example.com,9493364864,2022-03-05,169,2025-10-16,ACTIVE
CUST009343,Anita,Patel,,9821089850,2018-08-21,25,2024-08-29,INACTIVE
CUST009344,Sunita,Malhotra,sunita.malhotra9344@example.com,9265974281,2016-07-24,66,2023-11-29,NEW
CUST009345,Neha,Sharma,neha.sharma9345@example.com,9229094885,2021-02-05,30,2025-04-10,NEW
CUST009346,Neha,Khan,neha.khan9346@example.com,9924925881,2022-10-19,159,2023-12-03,ACTIVE
CUST009347,Rahul,Chatterjee,rahul.chatterjee9347@example.com,9414030130,2025-11-07,19,2025-03-31,INACTIVE
CUST009348,Anita,Singh,anita.singh9348@example.com,9776997297,2023-06-21,34,2022-12-16,INACTIVE
CUST009349,Rahul,Iyer,rahul.iyer9349@example.com,9306014096,2019-08-04,32,2023-05-21,ACTIVE
CUST009350,Suresh,Khan,suresh.khan9350@example.com,9192107319,2024-05-17,275,2023-03-16,ACTIVE
CUST009351,Swapna,Malhotra,swapna.malhotra9351@example.com,9295566364,2022-01-31,193,2022-09-23,ACTIVE
CUST009352,Swapna,Roy,swapna.roy9352@example.com,9884016811,2023-07-24,61,2024-10-25,ACTIVE
CUST009353,Rohan,Joshi,rohan.joshi9353@example.com,9942351886,2019-02-14,342,,VIP
CUST009354,Neha,Kumar,neha.kumar9354@example.com,9222423387,2019-02-07,37,,ACTIVE
CUST009355,Sunita,Kumar,sunita.kumar9355@example.com,9063461756,2022-03-10,110,2024-11-25,INACTIVE
CUST009356,Neha,Joshi,neha.joshi9356@example.com,9949250559,2015-12-07,12,2024-11-29,INACTIVE
CUST009357,Karan,Verma,karan.verma9357@example.com,9635132858,2019-01-16,12,2025-08-31,ACTIVE
CUST009358,Kavita,Chatterjee,kavita.chatterjee9358@example.com,9064606233,2025-04-04,31,2022-12-25,NEW
CUST009359,Meera,Roy,meera.roy9359@example.com,9738524581,2023-01-22,231,2024-12-23,ACTIVE
CUST009360,Neha,Patel,neha.patel9360@example.com,9349245102,2018-08-28,69,2023-11-04,ACTIVE
CUST009361,Kavita,Kumar,kavita.kumar9361@example.com,9257925401,2016-08-09,27,2023-03-13,ACTIVE
CUST009362,Priya,Singh,priya.singh9362@example.com,9478759400,2021-11-12,43,,ACTIVE
CUST009363,Anita,Iyer,anita.iyer9363@example.com,9436889989,2025-04-04,13,2025-09-30,ACTIVE
CUST009364,Rohan,Verma,rohan.verma9364@example.com,9870415153,2017-08-28,55,2023-01-08,ACTIVE
CUST009365,Swapna,Chatterjee,swapna.chatterjee9365@example.com,9019391578,2024-02-25,50,2023-01-17,ACTIVE
CUST009366,Ravi,Khan,ravi.khan9366@example.com,9328748230,2016-05-16,116,2024-11-18,ACTIVE
CUST009367,Amit,,amit.x9367@example.com,9157137193,2017-01-24,165,2023-07-13,NEW
CUST009368,Sunita,Sharma,sunita.sharma9368@example.com,9613278119,2024-12-30,118,2024-01-15,INACTIVE
CUST009369,Ravi,Gupta,ravi.gupta9369@example.com,9758743788,2021-10-31,15,2024-07-25,ACTIVE
CUST009370,Anita,Joshi,anita.joshi9370@example.com,9361900326,2023-04-06,39,,ACTIVE
CUST009371,Vishal,Iyer,vishal.iyer9371@example.com,9385318914,2019-12-27,39,,ACTIVE
CUST009372,Asha,Joshi,asha.joshi9372@example.com,9899873045,2022-04-25,530,2024-10-24,INACTIVE
CUST009373,Suresh,Joshi,suresh.joshi9373@example.com,9892547937,2019-10-22,157,2025-01-31,ACTIVE
CUST009374,Rohan,,rohan.x9374@example.com,9515310704,2019-09-05,30,2024-04-20,ACTIVE
CUST009375,Neha,Verma,neha.verma9375@example.com,9927865065,2025-07-24,11,2023-02-23,SUSPECT
CUST009376,Ravi,Patel,ravi.patel9376@example.com,9143604719,2016-06-12,54,2024-05-27,INACTIVE
CUST009377,Kavita,Khan,kavita.khan9377@example.com,9318954822,2019-08-19,22,2025-02-15,GUEST
CUST009378,Ravi,Mehra,ravi.mehra9378@example.com,9203380238,2018-10-11,119,2024-12-25,ACTIVE
CUST009379,Anita,Sharma,,9375503817,2018-11-17,466,,ACTIVE
CUST009380,Rohan,Malhotra,rohan.malhotra9380@example.com,,2021-03-29,14,2022-11-13,ACTIVE
CUST009381,Rahul,Kumar,rahul.kumar9381@example.com,,2022-01-15,0,2022-11-20,ACTIVE
CUST009382,Amit,Verma,amit.verma9382@example.com,9630854153,2016-12-08,195,2025-02-05,NEW
CUST009383,Kavita,Bose,kavita.bose9383@example.com,9998544146,2022-10-06,205,2025-01-17,ACTIVE
CUST009384,Anita,Malhotra,anita.malhotra9384@example.com,,2025-08-27,89410,2023-11-27,ACTIVE
CUST009385,Suresh,Khan,suresh.khan9385@example.com,9687397616,2025-06-08,141,2022-11-09,ACTIVE
CUST009386,Karan,Gupta,karan.gupta9386@example.com,9114882732,2016-02-26,121,2024-01-09,INACTIVE
CUST009387,Ravi,Sharma,ravi.sharma9387@example.com,9430959486,2024-11-15,38,2022-10-08,ACTIVE
CUST009388,Suresh,Sharma,suresh.sharma9388@example.com,9759529625,2021-10-03,16,2024-01-27,VIP
CUST009389,Anita,Sharma,anita.sharma9389@example.com,9889737029,2017-04-10,59,2024-11-03,INACTIVE
CUST009390,Rohan,Chatterjee,rohan.chatterjee9390@example.com,,2020-03-22,20,2025-05-07,ACTIVE
CUST009391,Rohan,Khan,rohan.khan9391@example.com,9853652047,2025-07-24,75,2023-11-08,ACTIVE
CUST009392,Vishal,Chatterjee,vishal.chatterjee9392@example.com,9879390986,2023-06-10,43,2022-12-13,ACTIVE
CUST009393,Anita,Gupta,anita.gupta9393@example.com,9826032588,2018-05-23,87,2023-01-15,ACTIVE
CUST009394,Priya,Sharma,priya.sharma9394@example.com,9978900612,2024-04-04,420,2024-06-19,ACTIVE
CUST009395,Swapna,Roy,swapna.roy9395@example.com,9792751662,2020-06-06,24,2025-05-08,ACTIVE
CUST009396,Vishal,Roy,,9463867533,2018-06-15,95,2024-07-11,ACTIVE
CUST009397,Amit,Singh,amit.singh9397@example.com,9443408727,2024-01-31,108,,VIP
CUST009398,Vishal,Iyer,vishal.iyer9398@example.com,9714045395,2016-12-08,183,2025-04-02,ACTIVE
CUST009399,Ravi,Gupta,ravi.gupta9399@example.com,9564735337,2021-11-01,173,2024-01-29,ACTIVE
CUST009400,Priya,Sharma,priya.sharma9400@example.com,9498712818,2020-07-03,45,2025-10-29,ACTIVE
CUST009401,Meera,Joshi,meera.joshi9401@example.com,9975321029,2016-10-14,19,2025-07-20,ACTIVE
CUST009402,Rahul,Desai,rahul.desai9402@example.com,9268188715,2024-04-19,11,2024-11-28,NEW
CUST009403,Karan,Joshi,karan.joshi9403@example.com,9288385574,2025-01-03,113,2024-02-14,ACTIVE
CUST009404,Neha,Kumar,neha.kumar9404@example.com,9419274753,2023-08-03,311,2023-01-27,ACTIVE
CUST009405,Anita,Chatterjee,anita.chatterjee9405@example.com,9525268848,2022-08-20,332,2025-08-07,ACTIVE
CUST009406,Anita,Patel,anita.patel9406@example.com,9464846126,2019-01-11,43,2024-11-27,ACTIVE
CUST009407,Ravi,Desai,ravi.desai9407@example.com,9928951054,2018-05-06,45,2023-12-13,ACTIVE
CUST009408,Amit,Roy,amit.roy9408@example.com,9222610320,2023-04-07,78,2023-09-21,ACTIVE
CUST009409,Meera,Sharma,meera.sharma9409@example.com,9351994428,2025-08-17,68,,ACTIVE
CUST009410,Priya,Bose,priya.bose9410@example.com,9220605775,2016-03-09,20,2024-04-22,ACTIVE
CUST009411,Karan,Kumar,karan.kumar9411@example.com,9220008156,2021-11-21,239,2023-10-31,ACTIVE
CUST009412,Ravi,Verma,ravi.verma9412@example.com,9946100742,2018-07-12,4,2025-05-21,INACTIVE
CUST009413,Rahul,Sharma,rahul.sharma9413@example.com,,2025-11-01,16,2025-02-28,ACTIVE
CUST009414,Sunita,Chatterjee,sunita.chatterjee9414@example.com,,2024-04-25,9,2023-03-11,GUEST
CUST009415,Neha,Patel,neha.patel9415@example.com,9220890654,2025-03-20,13,2023-10-31,ACTIVE
CUST009416,Anita,Singh,anita.singh9416@example.com,9659394100,2024-08-07,64,2024-06-17,ACTIVE
CUST009417,Suresh,Khan,suresh.khan9417@example.com,9605793136,2016-03-02,11,2022-09-13,ACTIVE
CUST009418,Neha,Patel,neha.patel9418@example.com,9868224003,2025-09-19,15,2024-12-12,ACTIVE
CUST009419,Kavita,Singh,kavita.singh9419@example.com,9027581325,2016-10-10,36,2024-03-14,ACTIVE
CUST009420,Anita,Desai,anita.desai9420@example.com,9902012365,2021-08-04,78,2024-07-02,INACTIVE
CUST009421,Kavita,Mehra,kavita.mehra9421@example.com,,2020-08-01,132,2022-10-03,INACTIVE
CUST009422,Amit,Malhotra,amit.malhotra9422@example.com,9531953916,2022-02-23,149,2023-10-02,INACTIVE
CUST009423,Amit,Verma,amit.verma9423@example.com,9883209536,2019-07-19,50,2024-03-01,ACTIVE
CUST009424,Rohan,Mehra,rohan.mehra9424@example.com,9877416280,2016-01-24,6,2024-05-07,ACTIVE
CUST009425,Swapna,Joshi,swapna.joshi9425@example.com,9016078509,2018-07-27,30,2025-06-05,INACTIVE
CUST009426,Kavita,Desai,kavita.desai9426@example.com,,2021-07-03,13,2024-12-14,ACTIVE
CUST009427,Vishal,Iyer,vishal.iyer9427@example.com,9797834310,2016-12-29,141,2025-03-17,ACTIVE
CUST009428,Asha,Singh,asha.singh9428@example.com,9861046599,2018-01-01,176,2024-11-10,NEW
CUST009429,Neha,Kumar,neha.kumar9429@example.com,9560344359,2017-05-24,231,2025-06-05,GUEST
CUST009430,Swapna,Chatterjee,swapna.chatterjee9430@example.com,9061859943,2018-10-31,207,2023-10-10,GUEST
CUST009431,Neha,Roy,neha.roy9431@example.com,9226021137,2023-04-28,35,2023-09-07,INACTIVE
CUST009432,Sunita,Sharma,,9465268945,2019-10-12,69,2022-12-30,ACTIVE
CUST009433,Amit,Joshi,amit.joshi9433@example.com,9850284822,2018-10-08,79,2023-08-21,ACTIVE
CUST009434,Ravi,Gupta,ravi.gupta9434@example.com,9813571015,2022-10-08,128,2023-03-08,NEW
CUST009435,Meera,Khan,meera.khan9435@example.com,9919844332,2016-01-23,146,2022-09-05,ACTIVE
CUST009436,Priya,Mehra,priya.mehra9436@example.com,9210586477,2023-02-28,57,2023-05-03,INACTIVE
CUST009437,Ravi,Singh,ravi.singh9437@example.com,9401499704,2017-08-17,33,2025-05-06,ACTIVE
CUST009438,Rohan,Malhotra,rohan.malhotra9438@example.com,9016188237,2020-03-15,31,2024-05-07,ACTIVE
CUST009439,Rohan,Khan,rohan.khan9439@example.com,9114188720,2022-04-22,79,2024-05-10,VIP
CUST009440,Suresh,Singh,suresh.singh9440@example.com,9349992274,2017-02-26,138,2024-04-25,ACTIVE
CUST009441,Ravi,Chatterjee,ravi.chatterjee9441@example.com,9479285508,2021-02-15,373,2023-05-30,INACTIVE
CUST009442,Vishal,Sharma,vishal.sharma9442@example.com,9193144352,2020-10-19,85,2024-07-14,ACTIVE
CUST009443,Karan,Mehra,karan.mehra9443@example.com,9881077361,2023-02-02,23,2024-07-06,ACTIVE
CUST009444,Sunita,Khan,sunita.khan9444@example.com,9500447419,2025-03-18,172,2025-04-29,ACTIVE
CUST009445,Asha,Iyer,asha.iyer9445@example.com,9895938358,2018-06-27,100,2025-03-19,ACTIVE
CUST009446,Suresh,Patel,suresh.patel9446@example.com,9010547621,2018-07-15,42,2023-08-31,NEW
CUST009447,Swapna,Mehra,swapna.mehra9447@example.com,9682588604,2022-02-07,225,2023-04-11,ACTIVE
CUST009448,Kavita,Roy,kavita.roy9448@example.com,9164748140,2018-07-14,96,2024-10-25,ACTIVE
CUST009449,Karan,Roy,karan.roy9449@example.com,9197674110,2017-05-22,101,2022-12-19,ACTIVE
CUST009450,Priya,Joshi,priya.joshi9450@example.com,9102131414,2020-06-10,14,2023-05-15,ACTIVE
CUST009451,Suresh,Chatterjee,suresh.chatterjee9451@example.com,9001633106,2025-10-25,153,2022-12-24,ACTIVE
CUST009452,Priya,Sharma,priya.sharma9452@example.com,9458969458,2025-06-10,258,2025-01-27,ACTIVE
CUST009453,Priya,Joshi,priya.joshi9453@example.com,9979567658,2024-11-03,289,2024-05-15,SUSPECT
CUST009454,Sunita,Iyer,sunita.iyer9454@example.com,9923536627,2024-11-28,0,2024-09-10,ACTIVE
CUST009455,Neha,Roy,neha.roy9455@example.com,9228790116,2022-07-30,57,2023-04-02,ACTIVE
CUST009456,Neha,Kumar,neha.kumar9456@example.com,9097539246,2022-05-08,42,2022-10-25,VIP
CUST009457,Swapna,Singh,swapna.singh9457@example.com,9519185876,2023-06-18,29,2023-07-23,VIP
CUST009458,Kavita,Malhotra,kavita.malhotra9458@example.com,9445362308,2023-08-01,7,2023-05-18,ACTIVE
CUST009459,Asha,Kumar,,9762228803,2024-07-23,44,2024-11-18,ACTIVE
CUST009460,Kavita,Chatterjee,kavita.chatterjee9460@example.com,,2024-08-04,99,2022-09-21,NEW
CUST009461,Anita,Roy,anita.roy9461@example.com,9650213086,2021-06-30,293,2025-02-03,ACTIVE
CUST009462,Meera,Roy,meera.roy9462@example.com,9085382044,2024-01-25,35,2024-07-27,GUEST
CUST009463,Suresh,Bose,suresh.bose9463@example.com,9050530221,2025-09-16,42,2023-07-27,ACTIVE
CUST009464,Sunita,Verma,sunita.verma9464@example.com,9481253233,2023-08-15,88,2024-04-29,ACTIVE
CUST009465,Karan,Joshi,karan.joshi9465@example.com,9252174603,2021-09-24,162,2024-04-27,ACTIVE
CUST009466,Kavita,Verma,kavita.verma9466@example.com,9145189345,2024-09-11,168,2024-11-13,ACTIVE
CUST009467,Ravi,Roy,ravi.roy9467@example.com,9459253719,2019-07-09,79,,GUEST
CUST009468,Meera,Khan,meera.khan9468@example.com,9257508243,2018-05-05,51,2023-12-13,INACTIVE
CUST009469,Rohan,Sharma,rohan.sharma9469@example.com,9997841122,2017-09-25,55,2024-01-20,NEW
CUST009470,Sunita,Bose,sunita.bose9470@example.com,9687062631,2019-05-23,128,2024-03-05,ACTIVE
CUST009471,Sunita,Singh,invalid-email,,2017-07-31,348,2024-12-18,ACTIVE
CUST009472,Neha,,neha.x9472@example.com,9769729713,2017-08-24,283,2024-03-14,ACTIVE
CUST009473,Karan,Desai,karan.desai9473@example.com,,2020-02-10,74,2023-02-15,ACTIVE
CUST009474,Swapna,Iyer,swapna.iyer9474@example.com,9726299792,2024-09-21,134,2024-04-03,ACTIVE
CUST009475,Suresh,Desai,suresh.desai9475@example.com,9193959530,2021-01-01,64,2023-09-10,ACTIVE
CUST009476,Neha,Gupta,neha.gupta9476@example.com,9322799103,2023-12-06,41,2023-11-29,ACTIVE
CUST009477,Kavita,Bose,kavita.bose9477@example.com,9859296177,2022-03-17,118,2022-08-29,ACTIVE
CUST009478,Rahul,Joshi,rahul.joshi9478@example.com,9823195829,2022-07-26,223,2025-07-19,ACTIVE
CUST009479,Rahul,Bose,rahul.bose9479@example.com,9726030037,2018-12-28,62,2022-11-23,SUSPECT
CUST009480,Sunita,Chatterjee,sunita.chatterjee9480@example.com,9099952687,2020-05-26,190,2023-06-03,VIP
CUST009481,Vishal,Kumar,vishal.kumar9481@example.com,9005689757,2023-12-17,88,2025-02-22,NEW
CUST009482,Meera,Gupta,meera.gupta9482@example.com,9879244956,2019-04-06,46,2023-06-01,ACTIVE
CUST009483,Rahul,Roy,rahul.roy9483@example.com,9791069916,2020-03-26,15,2025-08-11,ACTIVE
CUST009484,Rohan,Desai,,9491276529,2017-05-28,7,2024-10-16,VIP
CUST009485,Asha,Sharma,asha.sharma9485@example.com,9483247851,2025-05-07,368,2025-10-11,ACTIVE
CUST009486,Ravi,Sharma,ravi.sharma9486@example.com,9058193996,2018-01-01,8,2025-05-12,NEW
CUST009487,Neha,Kumar,neha.kumar9487@example.com,9635965455,2023-01-08,465,2023-08-25,VIP
CUST009488,Karan,Mehra,karan.mehra9488@example.com,9003330140,2016-09-14,121,2025-04-22,GUEST
CUST009489,Rahul,Chatterjee,rahul.chatterjee9489@example.com,9458524617,2015-12-31,104,2024-01-29,ACTIVE
CUST009490,Karan,Desai,karan.desai9490@example.com,9732495670,2016-08-16,64,2024-08-27,VIP
CUST009491,Ravi,Mehra,ravi.mehra9491@example.com,9046755472,2024-02-24,298,2023-10-17,ACTIVE
CUST009492,Ravi,Bose,ravi.bose9492@example.com,9981295315,2020-03-07,85,2023-12-21,ACTIVE
CUST009493,Neha,Chatterjee,neha.chatterjee9493@example.com,9846813155,2024-04-25,55,2025-05-18,ACTIVE
CUST009494,Kavita,Malhotra,kavita.malhotra9494@example.com,9949809454,2023-05-23,62,2023-05-15,INACTIVE
CUST009495,Vishal,Malhotra,vishal.malhotra9495@example.com,9089422158,2016-07-12,172,2024-12-09,ACTIVE
CUST009496,Priya,Bose,priya.bose9496@example.com,9577912044,2025-03-23,208,2025-10-28,ACTIVE
CUST009497,Rahul,Gupta,rahul.gupta9497@example.com,9990331277,2023-07-11,92,2025-01-04,ACTIVE
CUST009498,Swapna,Singh,swapna.singh9498@example.com,9245336282,2022-09-08,1,2025-05-04,INACTIVE
CUST009499,Meera,Chatterjee,meera.chatterjee9499@example.com,9474734947,2022-05-23,8,2025-07-13,NEW
CUST009500,Amit,Patel,amit.patel9500@example.com,9128919073,2017-10-26,302,2024-10-25,ACTIVE
CUST009501,Karan,Verma,karan.verma9501@example.com,9364065025,2018-04-08,81,2023-05-20,GUEST
CUST009502,Amit,Iyer,amit.iyer9502@example.com,9454251519,2019-10-15,333,2025-03-25,ACTIVE
CUST009503,Kavita,Kumar,kavita.kumar9503@example.com,9202666502,2023-07-20,80,2024-04-30,INACTIVE
CUST009504,Asha,Verma,asha.verma9504@example.com,9409014332,2024-09-27,158,2023-08-17,ACTIVE
CUST009505,Meera,Khan,meera.khan9505@example.com,9904995047,2017-04-26,107,2022-09-28,ACTIVE
CUST009506,Priya,Malhotra,priya.malhotra9506@example.com,,2020-01-31,117,2023-12-23,NEW
CUST009507,Rohan,Joshi,rohan.joshi9507@example.com,9050743649,2019-08-11,77,2025-08-06,ACTIVE
CUST009508,Asha,Patel,asha.patel9508@example.com,9335447710,2022-05-07,142,2023-10-27,INACTIVE
CUST009509,Meera,Joshi,meera.joshi9509@example.com,9354177966,2018-09-15,69,2023-10-12,ACTIVE
CUST009510,Anita,Verma,anita.verma9510@example.com,9447995529,2024-06-05,162,2025-07-25,ACTIVE
CUST009511,Kavita,Singh,,9032832137,2025-08-28,34,2025-07-11,ACTIVE
CUST009512,Meera,Mehra,meera.mehra9512@example.com,9571392681,2017-11-29,4,2023-11-01,GUEST
CUST009513,Sunita,Roy,sunita.roy9513@example.com,9945871982,2021-11-18,16,2025-01-28,VIP
CUST009514,Meera,Desai,meera.desai9514@example.com,9452028699,2020-11-23,47,2022-11-11,ACTIVE
CUST009515,Rohan,Khan,rohan.khan9515@example.com,9115348850,2018-09-06,213,2025-01-07,ACTIVE
CUST009516,Suresh,Mehra,suresh.mehra9516@example.com,9178660260,2018-04-12,210,2022-08-21,ACTIVE
CUST009517,Swapna,Khan,swapna.khan9517@example.com,9293773860,2020-12-14,42,2025-07-24,ACTIVE
CUST009518,Meera,Sharma,meera.sharma9518@example.com,9503912264,2022-08-26,55,2024-07-03,ACTIVE
CUST009519,Swapna,Iyer,swapna.iyer9519@example.com,9532034259,2020-07-28,79,2024-05-21,ACTIVE
CUST009520,Meera,Singh,meera.singh9520@example.com,9940538118,2021-09-14,109,2023-07-23,ACTIVE
CUST009521,Kavita,Khan,kavita.khan9521@example.com,9076388017,2020-08-08,57,2025-09-13,ACTIVE
CUST009522,Kavita,Joshi,kavita.joshi9522@example.com,9579174785,2019-06-09,122,2024-04-10,ACTIVE
